gene_name,public_name,N2_specific_read_count, CB4856_specific_read_count
W09C2.8,W09C2.8,0,0
W09C2.3,mca-1,14,16
F58G6.6,del-2,0,0
F58G6.1,amph-1,14,12
F58G6.2,srm-3,0,0
F58G6.9,F58G6.9,2,2
F58G6.4,acc-1,0,0
F58G6.5,nhr-34,4,6
ZK1251.15,ZK1251.15,0,0
ZK1251.2,ins-7,0,0
ZK1251.14,ZK1251.14,0,0
ZK1251.7,sdz-36,1,6
ZK1251.8,twk-9,0,0
ZK1251.9,dcaf-1,39,40
K01H12.1,dph-3,0,0
K01H12.3,nhr-38,0,0
C28D4.1,nhr-100,0,0
C28D4.2,cka-1,22,19
C28D4.10,C28D4.10,0,1
C28D4.7,C28D4.7,21,21
C28D4.4,C28D4.4,2,18
C28D4.5,C28D4.5,44,32
H27C11.1,nhr-97,1,2
T13F2.12,ssp-36,8,11
T13F2.10,msp-79,17,207
T13F2.8,cav-1,40,30
T13F2.7,sna-2,0,0
T13F2.5,sre-4,0,0
T13F2.4,T13F2.4,0,0
T13F2.3,pis-1,10,13
W08D2.4,fat-3,43,58
W08D2.3,dct-15,0,0
W08D2.1,egl-20,3,0
W08D2.13,W08D2.13,0,0
W08D2.5,catp-6,0,0
W08D2.12,W08D2.12,0,0
W08D2.7,mtr-4,0,0
W08D2.8,kin-21,9,0
K07F5.2,msp-10,108,283
K07F5.3,msp-56,129,109
K07F5.6,K07F5.6,9,8
K07F5.7,K07F5.7,0,0
K07F5.11,ssq-1,144,156
F32B6.1,nhr-4,5,6
F32B6.10,F32B6.10,16,16
F32B6.8,tbc-3,0,0
F25H8.6,bed-3,0,1
F25H8.5,dur-1,4,4
F25H8.3,gon-1,3,0
T13H10.2,T13H10.2,0,0
T13H10.1,kin-5,22,12
C47E12.11,C47E12.11,28,19
C47E12.6,mam-2,0,0
C47E12.4,pyp-1,0,0
C47E12.3,C47E12.3,65,67
F44D12.1,F44D12.1,2,1
F44D12.6,F44D12.6,0,0
T04B2.6,dhs-31,1,1
T04B2.2,frk-1,0,0
T04B2.3,T04B2.3,1,0
T04B2.4,srv-12,0,0
T04B2.7,T04B2.7,10,8
T04B2.5,T04B2.5,0,0
W01B6.3,W01B6.3,0,0
W01B6.2,W01B6.2,34,28
W01B6.5,W01B6.5,11,11
W01B6.6,W01B6.6,4,2
K08F4.1,K08F4.1,39,41
K08F4.2,K08F4.2,83,89
K08F4.4,glt-3,0,0
K08F4.9,dhs-12,23,16
T14G10.7,hpo-5,0,0
T14G10.1,pps-1,0,0
T14G10.2,pxf-1,23,26
K04D7.2,mspn-1,10,8
K04D7.4,K04D7.4,0,0
C24F3.5,abt-1,0,0
C24F3.3,nas-12,0,0
F01G10.5,F01G10.5,13,12
F01G10.4,F01G10.4,0,0
F01G10.3,ech-9,1,0
F01G10.2,ech-8,11,8
F01G10.7,lipl-7,8,12
F01G10.1,tkt-1,161,174
F01G10.10,F01G10.10,0,2
F01G10.8,daf-14,9,8
F01G10.9,F01G10.9,0,2
Y43C5A.1,nspd-7,202,0
Y43C5A.2,Y43C5A.2,195,162
Y43C5A.3,Y43C5A.3,0,0
Y43C5A.5,thk-1,115,98
Y43C5A.6,rad-51,0,0
R09E10.7,pqn-55,19,12
K11E8.1,unc-43,34,22
R11A8.1,R11A8.1,9,13
R11A8.4,sir-2.1,0,1
R11A8.7,R11A8.7,49,40
R10H10.2,spe-26,15,20
R10H10.5,gpa-7,4,1
F13B12.6,F13B12.6,23,24
F13B12.1,F13B12.1,66,54
F13B12.3,F13B12.3,1,2
F13B12.4,F13B12.4,0,0
F01D4.7,srb-17,0,0
F01D4.1,ugt-43,30,45
C02F4.1,ced-5,0,0
T07G12.1,cal-4,0,0
T07G12.3,T07G12.3,0,0
T07G12.5,T07G12.5,0,0
T07G12.6,zim-1,38,42
T07G12.12,him-8,27,40
C43F9.9,lgc-43,2,0
C43F9.10,oac-8,2,2
C43F9.4,C43F9.4,0,0
C43F9.11,C43F9.11,0,0
R09H10.2,R09H10.2,0,2
R09H10.3,R09H10.3,0,0
R09H10.6,R09H10.6,0,0
R09H10.4,ptr-14,3,2
R09H10.5,R09H10.5,56,53
F56C4.4,F56C4.4,0,0
F56C4.3,glb-19,0,1
K08C7.2,fmo-1,0,0
K08C7.3,epi-1,27,21
K08C7.5,fmo-2,0,0
R102.15,R102.15,7,8
R102.4,R102.4,0,0
R102.10,R102.10,4,12
R102.9,glb-21,0,1
ZC168.1,ncx-3,2,3
ZC168.3,orc-5,0,0
ZC168.5,grl-21,1,0
ZC168.6,ssp-34,123,121
T25B9.7,ugt-54,0,0
T25B9.12,T25B9.12,0,0
T25B9.8,T25B9.8,4,7
T25B9.10,T25B9.10,2,4
T25B9.9,T25B9.9,132,97
C06G8.2,pept-2,6,11
R13.4,miz-1,0,0
T11G6.5,T11G6.5,1,0
T11G6.4,T11G6.4,1,0
T11G6.2,T11G6.2,0,0
T11G6.8,T11G6.8,0,0
F13E9.6,sdz-13,0,0
F13E9.5,F13E9.5,0,0
F13E9.4,F13E9.4,2,2
ZK596.3,ZK596.3,0,0
ZK593.5,dnc-1,25,29
ZK593.7,lsm-7,126,0
ZK593.6,lgg-2,0,0
ZK593.9,ZK593.9,1,0
Y69E1A.7,aqp-3,0,0
F13H10.5,F13H10.5,0,0
F13H10.4,F13H10.4,0,0
F36H1.16,F36H1.16,0,0
F36H1.4,lin-3,0,0
Y5F2A.4,Y5F2A.4,0,0
M7.8,M7.8,0,0
M7.12,M7.12,0,0
T05E11.9,T05E11.9,47,39
T05E11.3,T05E11.3,180,181
F01G4.3,skih-2,0,0
F01G4.5,F01G4.5,21,29
F01G4.6,F01G4.6,0,0
C08F8.3,C08F8.3,0,0
C08F8.4,mboa-4,0,1
C08F8.5,fbxb-9,0,0
R07H5.2,cpt-2,0,79
R07H5.3,nuaf-3,10,23
R07H5.9,R07H5.9,4,8
R07H5.10,zip-6,0,0
C29F4.3,C29F4.3,1,0
C29F4.1,col-125,2,1
C29F4.2,C29F4.2,0,0
C05C12.6,C05C12.6,0,1
C05C12.4,C05C12.4,23,7
C05C12.3,gtl-1,0,0
C05C12.5,C05C12.5,0,0
F54D1.1,F54D1.1,0,0
F54D1.2,col-126,0,0
F54D1.3,col-127,0,0
F54D1.4,nhr-7,2,0
F54D1.5,gtl-2,3,1
F54D1.6,F54D1.6,0,1
B0035.15,B0035.15,1,1
B0035.19,B0035.19,0,0
B0035.14,dnj-1,0,0
B0035.1,B0035.1,67,75
B0035.2,dnj-2,34,35
B0035.4,pfd-4,13,16
B0035.5,gspd-1,62,79
B0035.6,B0035.6,30,31
B0035.12,B0035.12,87,75
T01G1.1,klp-12,29,30
T01G1.4,T01G1.4,26,20
T01G1.3,sec-31,24,22
H02I12.1,cbd-1,712,747
H02I12.3,tag-89,2,2
H02I12.5,H02I12.5,53,104
F22B3.10,F22B3.10,0,0
F22B3.7,F22B3.7,0,0
F22B3.8,F22B3.8,0,0
C10C6.1,kin-4,0,0
C10C6.2,npr-3,0,0
C10C6.6,C10C6.6,87,94
H21P03.3,sms-1,43,37
M04B2.5,twk-25,1,1
M04B2.2,M04B2.2,17,27
M04B2.7,M04B2.7,0,1
F12F6.9,col-128,0,0
F12F6.8,F12F6.8,0,0
F12F6.7,F12F6.7,85,98
F12F6.6,sec-24.1,79,57
F12F6.5,srgp-1,82,70
F12F6.18,F12F6.18,0,0
F12F6.3,rib-1,0,0
F12F6.1,F12F6.1,57,55
F40F11.4,F40F11.4,0,0
F40F11.2,mig-38,32,22
Y24F12A.2,ragc-1,90,73
Y24F12A.1,Y24F12A.1,0,0
F58B3.8,dsl-5,0,0
F58B3.1,lys-4,0,0
F58B3.2,lys-5,0,2
F58B3.4,F58B3.4,24,19
F58B3.5,mars-1,219,229
F58B3.6,F58B3.6,64,68
ZK809.7,prx-2,0,0
ZK809.8,ZK809.8,0,1
ZK809.2,acl-3,0,0
ZK809.4,ent-1,88,105
ZK809.5,ZK809.5,113,85
ZK792.1,ZK792.1,13,5
ZK809.9,ZK809.9,1,3
ZK792.8,atg-4.2,10,8
ZK792.2,inx-8,0,0
ZK792.3,inx-9,0,0
ZK792.5,ZK792.5,26,32
ZK792.6,let-60,53,43
ZK792.7,ZK792.7,3,3
T22B3.1,dpy-20,0,0
T22B3.2,T22B3.2,22,31
K01A6.2,magi-1,0,0
K01A6.8,K01A6.8,0,0
K01A6.6,K01A6.6,0,1
K01A6.4,K01A6.4,2,2
K01A6.5,K01A6.5,0,0
T12A7.1,gem-4,3,3
T12A7.3,scl-18,0,0
T12A7.4,lips-5,0,0
H01G02.3,H01G02.3,0,0
H01G02.4,H01G02.4,2,1
M117.1,M117.1,0,0
M117.13,M117.13,0,0
M117.3,M117.3,0,0
M117.4,M117.4,7,7
F38H4.2,fbxb-3,0,1
F38H4.4,F38H4.4,7,8
F38H4.7,tag-30,19,23
F38H4.9,let-92,0,0
F38H4.10,F38H4.10,0,0
C29E6.2,trpa-1,0,1
C29E6.4,cutl-27,0,0
C29E6.5,nhr-43,0,0
VZK822L.2,VZK822L.2,3,0
VZK822L.1,fat-6,0,0
ZK822.8,ZK822.8,0,0
ZK822.1,ZK822.1,0,0
ZK822.3,nhx-9,0,0
ZK822.5,ZK822.5,6,6
ZK829.1,ZK829.1,0,0
ZK829.2,hdl-1,11,21
ZK829.5,tbx-36,16,22
ZK829.6,tgt-1,28,32
ZK829.7,ZK829.7,166,154
ZK829.10,snf-8,3,0
ZK617.1,unc-22,54,65
T12G3.7,T12G3.7,0,0
T12G3.6,T12G3.6,147,123
T12G3.2,T12G3.2,0,0
T12G3.4,T12G3.4,0,0
T12G3.8,bre-5,33,43
K08E4.1,spt-5,64,64
K08E4.3,K08E4.3,0,0
K08E4.9,21ur-11438,0,0
K08E4.5,bath-37,0,0
K08E4.7,K08E4.7,12,8
K08E4.6,K08E4.6,0,0
F11A10.1,lex-1,101,93
F11A10.7,F11A10.7,49,54
F11A10.6,F11A10.6,0,0
F11A10.3,mig-32,0,0
F11A10.5,F11A10.5,1,3
F11A10.4,mon-2,22,45
M18.3,M18.3,13,11
M18.1,col-129,215,183
M18.2,dlc-2,8,7
M18.5,ddb-1,16,19
M18.6,M18.6,21,16
M18.8,M18.8,76,74
B0001.1,lin-24,0,0
B0001.4,B0001.4,46,53
B0001.8,B0001.8,23,25
B0001.5,B0001.5,20,15
B0001.2,B0001.2,64,84
B0001.7,B0001.7,0,0
B0001.6,B0001.6,26,27
F20B10.3,F20B10.3,0,0
F20B10.1,nlr-1,7,1
F20B10.7,F20B10.7,0,0
F20B10.5,F20B10.5,0,0
F35G2.21,F35G2.21,0,0
F35G2.1,F35G2.1,113,108
F35G2.4,phy-2,10,11
F35G2.6,21ur-8543,0,0
F35G2.5,F35G2.5,0,0
Y39C12A.1,Y39C12A.1,1,1
Y39C12A.7,sre-15,0,0
Y39C12A.8,dnj-26,14,13
Y39C12A.9,Y39C12A.9,2,1
C42C1.2,C42C1.2,0,1
C42C1.14,rpl-34,1,0
C42C1.4,C42C1.4,41,36
C42C1.5,tag-335,0,0
C42C1.11,C42C1.11,40,43
C42C1.12,C42C1.12,0,0
C42C1.10,hpo-12,29,36
C42C1.9,C42C1.9,21,13
C42C1.8,C42C1.8,107,95
C42C1.6,C42C1.6,0,0
C42C1.7,oac-59,1,0
K09E10.1,oac-57,0,0
K09E10.2,oac-58,0,4
F19B6.1,F19B6.1,8,6
F19B6.7,F19B6.7,0,0
ZC518.2,sec-24.2,0,0
ZC518.3,ccr-4,133,151
F28D1.4,thn-3,0,0
F28D1.8,F28D1.8,0,2
F28D1.7,rps-23,0,0
F28D1.11,dpm-3,0,1
F28D1.9,acs-20,0,10
F28D1.10,gex-3,18,18
F08G5.1,F08G5.1,46,39
F08G5.2,acl-13,5,3
F08G5.3,F08G5.3,0,0
F08G5.15,F08G5.15,0,0
F08G5.5,ugt-65,0,0
F08G5.10,F08G5.10,0,0
F08G5.7,clec-184,0,0
F08G5.6,F08G5.6,4,2
C25G4.1,clec-185,1,0
C25G4.2,C25G4.2,14,17
C25G4.3,C25G4.3,29,22
C25G4.5,dpy-26,0,0
C25G4.4,gmeb-4,4,5
C25G4.7,C25G4.7,0,2
C25G4.8,C25G4.8,0,0
T04A11.7,sru-20,0,0
T04A11.9,sru-18,0,0
F53B2.8,F53B2.8,0,0
F53B2.6,ham-1,1,0
ZK795.1,ZK795.1,0,0
ZK795.4,snb-7,0,21
K08E7.1,eak-7,0,0
K08E7.2,hsb-1,0,0
K08E7.5,K08E7.5,0,0
K08E7.6,K08E7.6,0,0
K08E7.7,cul-6,0,1
K08E7.9,pgp-1,6,4
Y55D9A.1,efa-6,31,38
C01C7.1,ark-1,10,10
C26H9A.1,vha-7,29,13
C26H9A.2,C26H9A.2,0,0
T23B5.4,T23B5.4,1,0
T23B5.1,prmt-3,0,0
T23B5.3,T23B5.3,0,0
C27D8.4,C27D8.4,0,0
C27D8.2,C27D8.2,0,0
T23F6.2,T23F6.2,0,0
T23F6.4,rbd-1,0,0
T23F6.5,T23F6.5,0,0
C36H8.2,inx-6,1,1
ZK897.1,unc-31,1,2
ZK897.9,ZK897.9,0,0
ZK897.4,ZK897.4,0,0
F07C6.1,pin-2,0,0
F07C6.4,F07C6.4,53,58
M02B1.4,M02B1.4,16,10
M02B1.3,M02B1.3,115,90
M02B1.2,M02B1.2,8,3
M02B1.1,srf-3,10,23
ZK896.9,nstp-5,0,0
ZK896.8,gcy-18,1,2
ZK896.7,clec-186,24,33
ZK896.6,clec-187,1,0
ZK896.5,ZK896.5,8,4
ZK896.4,ZK896.4,3,1
K08D8.6,K08D8.6,50,56
K08D8.1,K08D8.1,0,0
K08D8.7,K08D8.7,0,0
K08D8.2,K08D8.2,2,0
K08D8.3,K08D8.3,32,29
K08D8.4,K08D8.4,14,92
K08D8.5,K08D8.5,8,18
C32H11.1,C32H11.1,0,35
C32H11.2,srz-15,0,0
C32H11.3,C32H11.3,0,0
C32H11.4,C32H11.4,12,21
C32H11.5,C32H11.5,0,0
C32H11.6,C32H11.6,0,0
C32H11.8,C32H11.8,0,0
C32H11.9,C32H11.9,0,0
C32H11.13,dct-19,0,1
C32H11.15,21ur-12632,0,0
F55G11.1,F55G11.1,2,3
F55G11.10,F55G11.10,1,0
F55G11.13,F55G11.13,1,1
F55G11.6,F55G11.6,0,0
F55G11.7,F55G11.7,0,0
F55G11.8,F55G11.8,17,10
F55G11.5,dod-22,7,2
F55G11.2,F55G11.2,4,5
F55G11.4,F55G11.4,47,32
K10D11.1,dod-17,4,4
K10D11.2,K10D11.2,0,0
K10D11.3,K10D11.3,2,1
K10D11.6,K10D11.6,0,1
K10D11.5,K10D11.5,15,8
K10D11.4,K10D11.4,0,0
K10D11.7,K10D11.7,0,0
F49E11.1,mbk-2,122,126
F49E11.2,F49E11.2,0,0
F49E11.3,amt-2,0,1
F49E11.5,scl-10,0,1
F49E11.6,scl-11,0,0
F49E11.7,F49E11.7,12,15
F49E11.9,scl-1,0,0
F49E11.11,scl-3,0,0
C39E9.2,scl-5,0,1
C39E9.3,col-131,0,0
C39E9.4,scl-6,1,0
C39E9.6,scl-8,54,7
C39E9.7,C39E9.7,0,0
C39E9.8,C39E9.8,66,59
C39E9.10,C39E9.10,0,0
C39E9.9,col-132,0,0
C39E9.19,C39E9.19,0,0
C39E9.11,C39E9.11,23,25
C39E9.13,rfc-3,81,91
C39E9.14,dli-1,15,11
B0564.1,tin-9.2,0,0
B0564.7,B0564.7,8,25
B0564.11,B0564.11,16,21
B0564.2,B0564.2,22,13
B0564.10,unc-30,0,0
B0564.6,B0564.6,0,0
F09E8.1,F09E8.1,0,0
F09E8.8,F09E8.8,0,0
F09E8.2,F09E8.2,0,0
F09E8.3,msh-5,13,17
F09E8.5,scl-14,1,0
F09E8.6,nas-14,0,0
F09E8.7,lev-1,0,0
F58D2.1,gadr-1,2,0
F58D2.2,F58D2.2,26,21
C48D1.2,ced-3,0,0
C48D1.9,C48D1.9,3,1
C48D1.3,cho-1,0,0
C48D1.5,C48D1.5,0,0
JC8.2,JC8.2,0,0
JC8.13,tag-115,65,79
JC8.3,rpl-12,1,0
JC8.6,lin-54,45,36
JC8.5,JC8.5,0,0
JC8.7,JC8.7,0,0
JC8.8,ttr-51,6,13
JC8.14,ttr-45,8,22
JC8.12,bus-12,0,0
JC8.16,JC8.16,0,0
JC8.10,unc-26,49,51
Y67H2A.1,cpsf-3,96,78
Y67H2A.10,Y67H2A.10,66,61
Y67H2A.2,Y67H2A.2,0,0
Y67H2A.4,micu-1,20,24
Y67H2A.5,Y67H2A.5,130,121
Y67H2A.7,Y67H2A.7,28,31
Y67H2A.8,fat-1,2,0
W02A2.1,fat-2,322,350
W02A2.2,far-6,1,1
W02A2.11,W02A2.11,0,0
W02A2.5,W02A2.5,0,0
W02A2.9,W02A2.9,0,0
W02A2.6,rec-8,0,0
W02A2.7,mex-5,594,639
W02A2.8,W02A2.8,0,0
Y62E10A.4,srsx-25,0,0
Y62E10A.2,Y62E10A.2,73,84
Y62E10A.6,Y62E10A.6,0,0
Y62E10A.8,mau-8,36,39
Y62E10A.10,Y62E10A.10,2,1
Y62E10A.9,rab-19,16,26
Y62E10A.20,Y62E10A.20,0,0
Y62E10A.11,mdt-9,28,25
Y62E10A.12,lsm-3,99,107
Y62E10A.13,Y62E10A.13,2,2
Y62E10A.14,Y62E10A.14,20,19
Y62E10A.19,Y62E10A.19,2,3
Y62E10A.16,gcl-1,1,0
Y62E10A.17,Y62E10A.17,34,29
K09B11.1,pik-1,0,1
K09B11.17,21ur-15591,15,7
K09B11.2,nol-9,11,9
K09B11.5,K09B11.5,5,8
K09B11.10,mam-3,0,0
K09B11.9,uso-1,21,18
Y38H8A.7,Y38H8A.7,0,0
Y38H8A.12,Y38H8A.12,0,0
Y38H8A.5,Y38H8A.5,0,0
Y38H8A.4,Y38H8A.4,3,4
Y38H8A.3,Y38H8A.3,30,36
Y38H8A.2,Y38H8A.2,0,0
Y45F10A.6,tbc-9,125,131
Y45F10A.7,Y45F10A.7,4,3
Y45F10A.5,nlp-17,2,3
Y45F10A.4,seld-1,9,6
Y45F10A.2,puf-3,202,224
Y45F10A.3,Y45F10A.3,0,0
F52G2.1,dcap-2,60,85
F52G2.2,rsd-2,198,224
F52G2.3,F52G2.3,16,11
Y45F10B.13,Y45F10B.13,10,6
Y45F10B.10,qui-1,0,1
Y45F10B.8,Y45F10B.8,1,1
Y45F10B.4,sru-16,0,0
Y45F10B.5,sru-12,0,0
Y45F10B.6,sru-11,0,0
Y45F10B.11,sru-9,0,0
Y45F10B.1,tsp-5,0,0
Y45F10B.9,Y45F10B.9,3,1
Y45F10B.19,smy-8,0,0
Y45F10B.59,Y45F10B.59,0,0
Y45F10B.15,Y45F10B.15,0,0
C08F11.13,C08F11.13,10,13
C08F11.3,C08F11.3,0,0
C08F11.1,C08F11.1,1,4
C08F11.29,21ur-3349,0,0
C08F11.4,sru-21,0,0
C08F11.32,21ur-1181,0,0
C08F11.116,C08F11.116,0,0
C08F11.5,fbxa-98,5,5
C08F11.7,C08F11.7,0,0
C08F11.8,ugt-22,65,41
C08F11.9,srz-29,1,0
C08F11.11,C08F11.11,1,0
C08F11.10,C08F11.10,42,43
C08F11.110,21ur-15535,0,0
C08F11.17,C08F11.17,0,0
C08F11.12,C08F11.12,0,0
Y45F10C.1,Y45F10C.1,5,2
Y45F10C.9,21ur-15613,0,0
Y45F10C.2,Y45F10C.2,0,5
T23G4.60,21ur-6156,0,0
T23G4.4,oac-48,0,0
T23G4.5,T23G4.5,0,0
T23G4.3,T23G4.3,5,12
T23G4.1,tlp-1,1,0
F52D4.20,21ur-10899,0,0
F52D4.15,21ur-5887,0,0
F52D4.11,21ur-14648,0,0
C47A4.110,21ur-10443,0,0
C47A4.22,21ur-1785,0,0
C47A4.91,21ur-11423,0,0
C47A4.21,21ur-4142,0,0
C47A4.1,C47A4.1,65,5
C47A4.99,21ur-7732,0,0
C47A4.47,21ur-790,0,0
C47A4.2,C47A4.2,1,0
C47A4.89,21ur-10007,0,0
C47A4.3,C47A4.3,0,0
Y45F10D.13,sorb-1,1,2
F56F12.24,21ur-10511,0,0
Y45F10D.2,Y45F10D.2,1,0
Y45F10D.3,gly-10,24,30
Y45F10D.11,lact-9,19,33
Y45F10D.10,Y45F10D.10,3,1
Y45F10D.9,sas-6,45,32
Y45F10D.7,Y45F10D.7,20,5
Y45F10D.6,Y45F10D.6,0,2
Y45F10D.14,Y45F10D.14,0,0
Y45F10D.75,21ur-5596,0,0
Y45F10D.30,21ur-2390,0,0
Y45F10D.138,21ur-5920,0,0
Y45F10D.15,Y45F10D.15,0,0
H08M01.53,21ur-3533,0,0
H08M01.2,rga-5,12,8
H08M01.1,H08M01.1,25,16
B0513.6,B0513.6,0,0
B0513.9,B0513.9,3,2
B0513.84,21ur-8838,0,0
B0513.5,B0513.5,61,22
B0513.57,21ur-13988,0,0
B0513.t1,B0513.t1,0,0
B0513.36,21ur-1417,0,0
B0513.35,21ur-3203,0,0
B0513.4,B0513.4,0,0
B0513.2,B0513.2,56,62
B0513.1,lin-66,20,22
Y37A1A.3,Y37A1A.3,16,8
Y37A1A.44,21ur-1852,0,0
Y37A1A.40,21ur-4084,0,0
Y37A1A.2,Y37A1A.2,5,6
Y37A1A.12,21ur-2944,0,0
Y37A1A.10,21ur-250,0,0
Y37A1A.4,Y37A1A.4,0,0
C27H2.2,C27H2.2,5,5
C27H2.76,21ur-10532,0,0
Y37A1B.17,Y37A1B.17,45,46
Y37A1B.15,gei-18,1,9
Y37A1B.13,tor-2,0,0
Y37A1B.12,tor-1,0,1
Y37A1B.11,egl-23,3,1
Y37A1B.264,21ur-11606,0,0
Y37A1B.210,21ur-7383,0,0
Y37A1B.219,21ur-6941,0,0
Y37A1B.83,21ur-1182,0,0
Y37A1B.120,21ur-3617,0,0
Y37A1B.309,21ur-10703,0,0
Y37A1B.139,21ur-5245,0,0
Y37A1B.116,21ur-965,0,0
Y37A1B.198,21ur-7353,0,0
Y37A1B.105,21ur-3431,0,0
Y37A1B.10,srw-63,0,0
Y37A1B.153,21ur-10631,0,0
Y37A1B.9,Y37A1B.9,0,0
Y37A1B.185,21ur-12154,0,0
Y37A1B.8,Y37A1B.8,0,0
Y37A1B.115,21ur-4384,0,0
Y37A1B.303,21ur-15650,0,0
Y37A1B.333,Y37A1B.333,0,0
Y37A1B.7,Y37A1B.7,0,0
Y37A1B.212,21ur-10425,0,0
Y37A1B.301,21ur-7196,0,0
Y37A1B.5,Y37A1B.5,17,7
Y37A1B.123,21ur-2893,0,0
Y37A1B.279,21ur-5655,0,0
Y37A1B.227,21ur-6595,0,0
Y37A1B.4,Y37A1B.4,0,0
Y37A1B.2,lst-4,36,43
Y37A1B.1,lst-3,247,300
F52B11.1,F52B11.1,73,59
F52B11.3,noah-2,0,0
F52B11.4,col-133,1,1
F52B11.5,F52B11.5,3,4
F52B11.6,ins-34,0,0
Y37A1C.1,nkcc-1,72,51
H12I19.44,21ur-4431,0,0
H12I19.2,srz-31,0,0
H12I19.4,oac-37,1,0
H12I19.5,oac-38,0,0
H12I19.8,H12I19.8,0,0
R05A10.8,R05A10.8,0,0
R05A10.7,R05A10.7,0,0
R05A10.6,R05A10.6,0,0
R05A10.5,R05A10.5,0,0
R05A10.109,21ur-6994,0,0
R05A10.31,21ur-2022,0,0
R05A10.105,21ur-5674,0,0
R05A10.1,R05A10.1,0,0
K01G12.3,K01G12.3,15,10
F02H6.2,F02H6.2,10,10
F02H6.1,F02H6.1,5,1
F02H6.3,F02H6.3,9,9
F02H6.71,F02H6.71,2,0
F02H6.4,F02H6.4,20,37
F02H6.17,21ur-936,0,0
F02H6.5,sqrd-1,0,0
F02H6.21,21ur-2670,0,0
F02H6.51,21ur-14235,0,0
F02H6.29,21ur-1334,0,0
F02H6.36,21ur-10649,0,0
F02H6.12,21ur-2298,0,0
F02H6.7,F02H6.7,0,0
F02H6.6,F02H6.6,7,11
Y64G10A.1,Y64G10A.1,3,1
Y64G10A.10,Y64G10A.10,1,5
Y64G10A.302,21ur-13295,0,0
Y64G10A.210,21ur-15626,0,0
Y64G10A.296,21ur-8631,0,0
Y64G10A.2,Y64G10A.2,5,4
Y64G10A.8,srab-24,0,0
Y64G10A.129,21ur-3506,0,0
Y64G10A.16,21ur-2533,0,0
Y64G10A.150,21ur-3490,0,0
Y64G10A.177,21ur-9079,0,0
Y64G10A.6,Y64G10A.6,0,0
Y64G10A.269,21ur-8416,0,0
Y64G10A.342,21ur-8006,0,0
Y64G10A.160,21ur-4957,0,0
Y64G10A.131,21ur-841,0,0
Y64G10A.304,21ur-7682,0,0
Y64G10A.7,Y64G10A.7,1,4
Y64G10A.71,21ur-2884,0,0
Y64G10A.293,21ur-7531,0,0
Y64G10A.172,21ur-6287,0,0
Y64G10A.155,21ur-4642,0,0
Y67A10A.213,21ur-6447,0,0
Y67A10A.5,fbxa-126,0,0
Y67A10A.4,fbxa-83,18,8
Y67A10A.3,Y67A10A.3,6,3
Y67A10A.208,21ur-11180,0,0
Y67A10A.2,Y67A10A.2,0,0
Y67A10A.11,Y67A10A.11,7,0
Y67A10A.16,21ur-1557,0,0
Y67A10A.31,21ur-729,0,0
Y67A10A.1,oac-56,0,0
Y67A10A.238,21ur-14093,0,0
Y67A10A.6,ssu-2,2,1
Y67A10A.312,21ur-11971,0,0
Y67A10A.28,21ur-2023,0,0
Y67A10A.332,21ur-6158,0,0
Y67A10A.263,21ur-12724,0,0
Y67A10A.15,Y67A10A.15,0,0
Y67A10A.95,21ur-1382,0,0
Y67A10A.7,Y67A10A.7,0,0
Y67A10A.8,paqr-3,0,0
Y67A10A.239,21ur-12597,0,0
Y67A10A.91,21ur-1055,0,0
Y67A10A.9,Y67A10A.9,3,1
F55B11.75,21ur-13521,0,0
F55B11.1,F55B11.1,9,12
F55B11.54,21ur-3881,0,0
F55B11.6,F55B11.6,0,0
F55B11.58,21ur-3841,0,0
F55B11.7,F55B11.7,13,11
F55B11.57,21ur-4769,0,0
F55B11.69,21ur-13638,0,0
F55B11.2,F55B11.2,2,0
F55B11.14,21ur-1283,0,0
F55B11.103,21ur-9083,0,0
F55B11.3,F55B11.3,222,291
F55B11.5,F55B11.5,29,72
F55B11.4,F55B11.4,0,0
F55B11.18,21ur-3224,0,0
F55B11.62,21ur-12888,0,0
F55B11.123,21ur-10607,0,0
LLC1.70,21ur-12777,0,0
LLC1.1,tra-3,40,29
LLC1.58,21ur-8967,0,0
LLC1.45,21ur-1487,0,0
LLC1.2,LLC1.2,0,0
LLC1.107,21ur-7019,0,0
LLC1.94,21ur-10920,0,0
LLC1.3,dld-1,0,2
Y57G11A.4,Y57G11A.4,3,0
Y57G11A.1,tag-273,1,0
Y57G11A.83,21ur-5084,0,0
Y57G11A.176,21ur-14945,86,64
Y57G11A.2,Y57G11A.2,179,159
T27E7.1,T27E7.1,87,74
T27E7.8,srh-63,0,0
T27E7.3,T27E7.3,0,0
T27E7.42,21ur-10627,0,0
T27E7.4,T27E7.4,0,0
T27E7.5,T27E7.5,0,0
T27E7.6,T27E7.6,0,0
T27E7.9,T27E7.9,0,0
T27E7.46,21ur-13686,0,0
T27E7.27,21ur-1606,0,0
T27E7.52,21ur-10019,0,0
T27E7.26,21ur-738,0,0
Y57G11B.1,Y57G11B.1,0,1
Y57G11B.164,21ur-11375,0,0
Y57G11B.6,Y57G11B.6,0,4
Y57G11B.105,21ur-10815,0,0
Y57G11B.2,Y57G11B.2,0,1
Y57G11B.92,21ur-2962,0,0
Y57G11B.39,21ur-1603,0,0
Y57G11B.97,Y57G11B.97,0,0
Y57G11B.79,21ur-2887,0,0
Y57G11B.3,Y57G11B.3,16,15
